name	acquisition.price_amount	image.available_sizes[1]	image.available_sizes[1][1]	_id
"SkyWorld"		 [ [ 150, 85 ], "assets/images/resized/0006/7945/67945v1-max-250x250.png" ]	 "assets/images/resized/0006/7945/67945v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a32f" }
"Webstreetsmart"		 [ [ 250, 37 ], "assets/images/resized/0002/8554/28554v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8554/28554v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a330" }
"Avocom"		 [ [ 197, 107 ], "assets/images/resized/0004/0216/40216v2-max-250x250.jpg" ]	 "assets/images/resized/0004/0216/40216v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a331" }
"fanBunker"		 [ [ 250, 59 ], "assets/images/resized/0002/8581/28581v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8581/28581v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a332" }
"Trivantis Corporation"		 [ [ 127, 34 ], "assets/images/resized/0002/8588/28588v3-max-250x250.png" ]	 "assets/images/resized/0002/8588/28588v3-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a333" }
"My Guild Host"		 [ [ 250, 79 ], "assets/images/resized/0004/0312/40312v1-max-250x250.png" ]	 "assets/images/resized/0004/0312/40312v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a334" }
"Wijard"		 [ [ 230, 100 ], "assets/images/resized/0004/0314/40314v1-max-250x250.png" ]	 "assets/images/resized/0004/0314/40314v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a335" }
"PeerApp"		 [ [ 180, 86 ], "assets/images/resized/0002/8591/28591v1-max-250x250.png" ]	 "assets/images/resized/0002/8591/28591v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a336" }
"Memento"		 [ [ 250, 58 ], "assets/images/resized/0002/8592/28592v2-max-250x250.png" ]	 "assets/images/resized/0002/8592/28592v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a337" }
"Adonomics"	200000	 [ [ 233, 53 ], "assets/images/resized/0002/9613/29613v1-max-250x250.png" ]	 "assets/images/resized/0002/9613/29613v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a338" }
"Kinfo"				{ "$oid" : "52cdef7e4bab8bd67529a339" }
"Geomagic"	null	 [ [ 182, 34 ], "assets/images/resized/0002/8593/28593v4-max-250x250.jpg" ]	 "assets/images/resized/0002/8593/28593v4-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a33a" }
"Light Fantastic Studios"		 [ [ 250, 51 ], "assets/images/resized/0004/0316/40316v1-max-250x250.jpg" ]	 "assets/images/resized/0004/0316/40316v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a33b" }
"ExtendMD"		 [ [ 250, 59 ], "assets/images/resized/0002/8594/28594v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8594/28594v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a33c" }
"Numberzoom"		 [ [ 135, 135 ], "assets/images/resized/0002/8596/28596v2-max-250x250.png" ]	 "assets/images/resized/0002/8596/28596v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a33d" }
"Make'n Movies"		 [ [ 250, 234 ], "assets/images/resized/0002/8597/28597v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8597/28597v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a33e" }
"Techonweb"		 [ [ 205, 94 ], "assets/images/resized/0002/8601/28601v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8601/28601v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a33f" }
"MovieFlix"		 [ [ 150, 78 ], "assets/images/resized/0002/8607/28607v2-max-250x250.png" ]	 "assets/images/resized/0002/8607/28607v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a340" }
"SynapSense"		 [ [ 192, 63 ], "assets/images/resized/0004/0319/40319v2-max-250x250.jpg" ]	 "assets/images/resized/0004/0319/40319v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a341" }
"EuroLanguages"		 [ [ 250, 70 ], "assets/images/resized/0002/8623/28623v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8623/28623v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a342" }
"Operational Memory"		 [ [ 250, 82 ], "assets/images/resized/0002/8625/28625v2-max-250x250.png" ]	 "assets/images/resized/0002/8625/28625v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a343" }
"A Beautiful Site"		 [ [ 250, 187 ], "assets/images/resized/0002/8794/28794v10-max-250x250.jpg" ]	 "assets/images/resized/0002/8794/28794v10-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a344" }
"MarketMentat"		 [ [ 250, 63 ], "assets/images/resized/0004/0320/40320v1-max-250x250.png" ]	 "assets/images/resized/0004/0320/40320v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a345" }
"NOM"		 [ [ 113, 46 ], "assets/images/resized/0003/1253/31253v4-max-250x250.png" ]	 "assets/images/resized/0003/1253/31253v4-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a346" }
"Democratus"				{ "$oid" : "52cdef7e4bab8bd67529a347" }
"Backstage Technologies"	null	 [ [ 250, 62 ], "assets/images/resized/0002/8647/28647v3-max-250x250.png" ]	 "assets/images/resized/0002/8647/28647v3-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a348" }
"ImanTechnologies"		 [ [ 246, 34 ], "assets/images/resized/0012/2610/122610v1-max-250x250.jpg" ]	 "assets/images/resized/0012/2610/122610v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a349" }
"keepaboo"		 [ [ 183, 46 ], "assets/images/resized/0002/8649/28649v1-max-250x250.png" ]	 "assets/images/resized/0002/8649/28649v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a34a" }
"Programmed"				{ "$oid" : "52cdef7e4bab8bd67529a34b" }
"Beehive Media"		 [ [ 248, 44 ], "assets/images/resized/0002/8665/28665v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8665/28665v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a34c" }
"Testvinnare i Svergie"				{ "$oid" : "52cdef7e4bab8bd67529a34d" }
"Infoaxe"		 [ [ 250, 95 ], "assets/images/resized/0002/8780/28780v4-max-250x250.png" ]	 "assets/images/resized/0002/8780/28780v4-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a34e" }
"Testvinnare i Sverige"		 [ [ 250, 66 ], "assets/images/resized/0004/0322/40322v1-max-250x250.png" ]	 "assets/images/resized/0004/0322/40322v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a34f" }
"Commtouch"		 [ [ 185, 64 ], "assets/images/resized/0004/2879/42879v1-max-250x250.png" ]	 "assets/images/resized/0004/2879/42879v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a350" }
"LifeMojo"		 [ [ 200, 46 ], "assets/images/resized/0002/8677/28677v3-max-250x250.png" ]	 "assets/images/resized/0002/8677/28677v3-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a351" }
"PatientKeeper"		 [ [ 250, 48 ], "assets/images/resized/0003/1129/31129v2-max-250x250.jpg" ]	 "assets/images/resized/0003/1129/31129v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a352" }
"Commentag"		 [ [ 250, 104 ], "assets/images/resized/0002/8703/28703v2-max-250x250.png" ]	 "assets/images/resized/0002/8703/28703v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a353" }
"voiceshot"				{ "$oid" : "52cdef7e4bab8bd67529a354" }
"CLIENTELEVISION"		 [ [ 160, 130 ], "assets/images/resized/0003/5516/35516v2-max-250x250.jpg" ]	 "assets/images/resized/0003/5516/35516v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a355" }
"Dorman Media"				{ "$oid" : "52cdef7e4bab8bd67529a356" }
"Eurotechnology Japan"		 [ [ 250, 34 ], "assets/images/resized/0002/8706/28706v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8706/28706v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a357" }
"Decho"	null	 [ [ 250, 146 ], "assets/images/resized/0002/8707/28707v1-max-250x250.jpg" ]	 "assets/images/resized/0002/8707/28707v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a358" }
"focusQA"		 [ [ 198, 52 ], "assets/images/resized/0004/0324/40324v1-max-250x250.png" ]	 "assets/images/resized/0004/0324/40324v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a359" }
"Enough Software"		 [ [ 69, 40 ], "assets/images/resized/0002/8726/28726v2-max-250x250.png" ]	 "assets/images/resized/0002/8726/28726v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a35a" }
"Bharti Airtel Ltd"		 [ [ 87, 27 ], "assets/images/resized/0010/9042/109042v1-max-250x250.jpg" ]	 "assets/images/resized/0010/9042/109042v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a35b" }
"EasyFinance"		 [ [ 250, 43 ], "assets/images/resized/0002/8736/28736v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8736/28736v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a35c" }
"AmeriGlide"		 [ [ 183, 93 ], "assets/images/resized/0002/8737/28737v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8737/28737v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a35d" }
"Bootcamp Media"		 [ [ 174, 74 ], "assets/images/resized/0002/8740/28740v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8740/28740v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a35e" }
"Eyeview"		 [ [ 245, 81 ], "assets/images/resized/0002/8747/28747v4-max-250x250.jpg" ]	 "assets/images/resized/0002/8747/28747v4-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a35f" }
"Endemol"		 [ [ 101, 73 ], "assets/images/resized/0035/8277/358277v1-max-250x250.png" ]	 "assets/images/resized/0035/8277/358277v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a360" }
"Fremantle"				{ "$oid" : "52cdef7e4bab8bd67529a361" }
"PharmiWeb Solutions"		 [ [ 44, 250 ], "assets/images/resized/0004/0326/40326v1-max-250x250.png" ]	 "assets/images/resized/0004/0326/40326v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a362" }
"Meirc Training and Consulting"		 [ [ 250, 53 ], "assets/images/resized/0003/8125/38125v3-max-250x250.png" ]	 "assets/images/resized/0003/8125/38125v3-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a363" }
"ConceptSolutions"				{ "$oid" : "52cdef7e4bab8bd67529a364" }
"Bixwhazee"				{ "$oid" : "52cdef7e4bab8bd67529a365" }
"VaultLogix"		 [ [ 250, 141 ], "assets/images/resized/0002/8755/28755v2-max-250x250.png" ]	 "assets/images/resized/0002/8755/28755v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a366" }
"LuckyCal"		 [ [ 198, 58 ], "assets/images/resized/0002/8882/28882v1-max-250x250.png" ]	 "assets/images/resized/0002/8882/28882v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a367" }
"Listal"		 [ [ 129, 65 ], "assets/images/resized/0004/0329/40329v3-max-250x250.png" ]	 "assets/images/resized/0004/0329/40329v3-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a368" }
"Ptch"	null	 [ [ 250, 250 ], "assets/images/resized/0020/1907/201907v2-max-250x250.jpg" ]	 "assets/images/resized/0020/1907/201907v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a369" }
"Wild Brain"		 [ [ 220, 69 ], "assets/images/resized/0002/8763/28763v1-max-250x250.jpg" ]	 "assets/images/resized/0002/8763/28763v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a36a" }
"Pictualize"				{ "$oid" : "52cdef7e4bab8bd67529a36b" }
"Cymbet"		 [ [ 175, 67 ], "assets/images/resized/0002/8767/28767v1-max-250x250.png" ]	 "assets/images/resized/0002/8767/28767v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a36c" }
"Nantero"		 [ [ 250, 51 ], "assets/images/resized/0002/8768/28768v1-max-250x250.png" ]	 "assets/images/resized/0002/8768/28768v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a36d" }
"SkyPilot Networks"	null	 [ [ 224, 63 ], "assets/images/resized/0003/2154/32154v1-max-250x250.png" ]	 "assets/images/resized/0003/2154/32154v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a36e" }
"Zhone Technologies"		 [ [ 168, 67 ], "assets/images/resized/0008/8984/88984v1-max-250x250.png" ]	 "assets/images/resized/0008/8984/88984v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a36f" }
"HyperEdge"				{ "$oid" : "52cdef7e4bab8bd67529a370" }
"Ascend Communications"				{ "$oid" : "52cdef7e4bab8bd67529a371" }
"StikiMedia"		 [ [ 199, 58 ], "assets/images/resized/0004/0331/40331v1-max-250x250.png" ]	 "assets/images/resized/0004/0331/40331v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a372" }
"Clearleap"		 [ [ 250, 100 ], "assets/images/resized/0002/8770/28770v4-max-250x250.png" ]	 "assets/images/resized/0002/8770/28770v4-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a373" }
"Wysiwyg"	null	 [ [ 101, 36 ], "assets/images/resized/0004/0333/40333v1-max-250x250.png" ]	 "assets/images/resized/0004/0333/40333v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a374" }
"moanlog"		 [ [ 157, 43 ], "assets/images/resized/0002/8784/28784v2-max-250x250.png" ]	 "assets/images/resized/0002/8784/28784v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a375" }
"NuvaTech"				{ "$oid" : "52cdef7e4bab8bd67529a376" }
"Freelance Computer Services"		 [ [ 250, 28 ], "assets/images/resized/0016/1760/161760v1-max-250x250.jpg" ]	 "assets/images/resized/0016/1760/161760v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a377" }
"Fedmich Company"				{ "$oid" : "52cdef7e4bab8bd67529a378" }
"Resco Systems, Japan"				{ "$oid" : "52cdef7e4bab8bd67529a379" }
"Resco Systems, Philippines"				{ "$oid" : "52cdef7e4bab8bd67529a37a" }
"SPI Technologies - Publisher Services"		 [ [ 83, 65 ], "assets/images/resized/0006/9065/69065v1-max-250x250.jpg" ]	 "assets/images/resized/0006/9065/69065v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a37b" }
"Dakki Classics Concept"		 [ [ 250, 33 ], "assets/images/resized/0011/1577/111577v1-max-250x250.jpg" ]	 "assets/images/resized/0011/1577/111577v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a37c" }
"Webslug"		 [ [ 250, 25 ], "assets/images/resized/0002/8795/28795v2-max-250x250.png" ]	 "assets/images/resized/0002/8795/28795v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a37d" }
"KIXEYE"		 [ [ 250, 40 ], "assets/images/resized/0002/8798/28798v3-max-250x250.jpg" ]	 "assets/images/resized/0002/8798/28798v3-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a37e" }
"dailymile"		 [ [ 201, 76 ], "assets/images/resized/0002/8800/28800v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8800/28800v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a37f" }
"Emsi Software"		 [ [ 120, 120 ], "assets/images/resized/0002/8803/28803v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8803/28803v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a380" }
"ShipServ"		 [ [ 140, 76 ], "assets/images/resized/0004/0335/40335v2-max-250x250.jpg" ]	 "assets/images/resized/0004/0335/40335v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a381" }
"Ascribe"	57500000	 [ [ 250, 54 ], "assets/images/resized/0002/8814/28814v2-max-250x250.png" ]	 "assets/images/resized/0002/8814/28814v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a382" }
"32bytes"		 [ [ 64, 64 ], "assets/images/resized/0002/8815/28815v2-max-250x250.png" ]	 "assets/images/resized/0002/8815/28815v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a383" }
"Qapacity"		 [ [ 250, 64 ], "assets/images/resized/0002/8832/28832v2-max-250x250.png" ]	 "assets/images/resized/0002/8832/28832v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a384" }
"SEOMatrix"		 [ [ 250, 35 ], "assets/images/resized/0004/0337/40337v1-max-250x250.png" ]	 "assets/images/resized/0004/0337/40337v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a385" }
"SiteBrand"	null	 [ [ 240, 62 ], "assets/images/resized/0006/7707/67707v1-max-250x250.jpg" ]	 "assets/images/resized/0006/7707/67707v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a386" }
"Kynetx"		 [ [ 250, 71 ], "assets/images/resized/0006/1839/61839v7-max-250x250.jpg" ]	 "assets/images/resized/0006/1839/61839v7-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a387" }
"Datacastle"		 [ [ 250, 66 ], "assets/images/resized/0002/8849/28849v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8849/28849v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a388" }
"YouAuction"		 [ [ 198, 146 ], "assets/images/resized/0002/8850/28850v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8850/28850v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a389" }
"Cyphercor"		 [ [ 60, 60 ], "assets/images/resized/0002/8853/28853v12-max-250x250.png" ]	 "assets/images/resized/0002/8853/28853v12-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a38a" }
"Kwyno"		 [ [ 224, 95 ], "assets/images/resized/0002/8855/28855v1-max-250x250.png" ]	 "assets/images/resized/0002/8855/28855v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a38b" }
"Balsamiq"				{ "$oid" : "52cdef7e4bab8bd67529a38c" }
"Innoz"		 [ [ 191, 191 ], "assets/images/resized/0003/7331/37331v4-max-250x250.jpg" ]	 "assets/images/resized/0003/7331/37331v4-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a38d" }
"Rollstream"	null	 [ [ 250, 80 ], "assets/images/resized/0002/8866/28866v6-max-250x250.jpg" ]	 "assets/images/resized/0002/8866/28866v6-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a38e" }
"galaxyadvisors"		 [ [ 250, 56 ], "assets/images/resized/0002/8870/28870v2-max-250x250.png" ]	 "assets/images/resized/0002/8870/28870v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a38f" }
"Imagine Communications"	null	 [ [ 219, 89 ], "assets/images/resized/0002/8874/28874v1-max-250x250.jpg" ]	 "assets/images/resized/0002/8874/28874v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a390" }
"Mobspin"		 [ [ 225, 68 ], "assets/images/resized/0002/8894/28894v1-max-250x250.png" ]	 "assets/images/resized/0002/8894/28894v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a391" }
"MapMyPage"		 [ [ 240, 50 ], "assets/images/resized/0002/8899/28899v2-max-250x250.png" ]	 "assets/images/resized/0002/8899/28899v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a392" }
"Stamen Design"		 [ [ 250, 49 ], "assets/images/resized/0006/9474/69474v1-max-250x250.jpg" ]	 "assets/images/resized/0006/9474/69474v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a393" }
"Apptera"		 [ [ 250, 104 ], "assets/images/resized/0002/8914/28914v7-max-250x250.png" ]	 "assets/images/resized/0002/8914/28914v7-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a394" }
"VideoMark"		 [ [ 250, 27 ], "assets/images/resized/0002/8920/28920v2-max-250x250.png" ]	 "assets/images/resized/0002/8920/28920v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a395" }
"YelloYello"	2500000	 [ [ 201, 250 ], "assets/images/resized/0002/8927/28927v2-max-250x250.png" ]	 "assets/images/resized/0002/8927/28927v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a396" }
"mobile-worx"		 [ [ 143, 59 ], "assets/images/resized/0002/8928/28928v2-max-250x250.png" ]	 "assets/images/resized/0002/8928/28928v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a397" }
"anaXis"		 [ [ 237, 56 ], "assets/images/resized/0004/0340/40340v1-max-250x250.png" ]	 "assets/images/resized/0004/0340/40340v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a398" }
"Nokia Ovi"		 [ [ 250, 176 ], "assets/images/resized/0024/2800/242800v1-max-250x250.jpg" ]	 "assets/images/resized/0024/2800/242800v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a399" }
"NewBay"	null	 [ [ 250, 90 ], "assets/images/resized/0009/0869/90869v2-max-250x250.png" ]	 "assets/images/resized/0009/0869/90869v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a39a" }
"Mobyko"		 [ [ 250, 167 ], "assets/images/resized/0003/0490/30490v2-max-250x250.jpg" ]	 "assets/images/resized/0003/0490/30490v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a39b" }
"What I want for Xmas"		 [ [ 250, 28 ], "assets/images/resized/0004/0504/40504v1-max-250x250.png" ]	 "assets/images/resized/0004/0504/40504v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a39c" }
"SalesOnlineWorld"		 [ [ 158, 39 ], "assets/images/resized/0002/8938/28938v2-max-250x250.png" ]	 "assets/images/resized/0002/8938/28938v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a39d" }
"Youtubehiphop"		 [ [ 200, 200 ], "assets/images/resized/0002/8943/28943v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8943/28943v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a39e" }
"Great Sites To Visit"		 [ [ 112, 59 ], "assets/images/resized/0002/8950/28950v2-max-250x250.png" ]	 "assets/images/resized/0002/8950/28950v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a39f" }
"MegaEasy"				{ "$oid" : "52cdef7e4bab8bd67529a3a0" }
"Sanford Technology"				{ "$oid" : "52cdef7e4bab8bd67529a3a1" }
"mindIT"		 [ [ 250, 92 ], "assets/images/resized/0003/1271/31271v2-max-250x250.jpg" ]	 "assets/images/resized/0003/1271/31271v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a3a2" }
"Pet Airways"		 [ [ 234, 60 ], "assets/images/resized/0002/8966/28966v1-max-250x250.jpg" ]	 "assets/images/resized/0002/8966/28966v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a3a3" }
"Aligned Global"		 [ [ 250, 83 ], "assets/images/resized/0002/8972/28972v2-max-250x250.png" ]	 "assets/images/resized/0002/8972/28972v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a3a4" }
"DeNA Global"		 [ [ 200, 94 ], "assets/images/resized/0002/8973/28973v4-max-250x250.jpg" ]	 "assets/images/resized/0002/8973/28973v4-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a3a5" }
"Tractis"		 [ [ 212, 60 ], "assets/images/resized/0003/0479/30479v2-max-250x250.png" ]	 "assets/images/resized/0003/0479/30479v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a3a6" }
"Extra Eagle"		 [ [ 182, 250 ], "assets/images/resized/0002/8975/28975v2-max-250x250.png" ]	 "assets/images/resized/0002/8975/28975v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a3a7" }
"agilefactor"		 [ [ 203, 43 ], "assets/images/resized/0010/7295/107295v1-max-250x250.jpg" ]	 "assets/images/resized/0010/7295/107295v1-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a3a8" }
"myJournal"		 [ [ 250, 63 ], "assets/images/resized/0002/9072/29072v6-max-250x250.jpg" ]	 "assets/images/resized/0002/9072/29072v6-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a3a9" }
"Transitive"	null	 [ [ 250, 17 ], "assets/images/resized/0002/9609/29609v1-max-250x250.png" ]	 "assets/images/resized/0002/9609/29609v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a3aa" }
"Mailinator"		 [ [ 250, 96 ], "assets/images/resized/0004/0506/40506v1-max-250x250.png" ]	 "assets/images/resized/0004/0506/40506v1-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a3ab" }
"DealStop"		 [ [ 196, 49 ], "assets/images/resized/0002/8982/28982v2-max-250x250.png" ]	 "assets/images/resized/0002/8982/28982v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a3ac" }
"Datachamps"		 [ [ 237, 54 ], "assets/images/resized/0002/8987/28987v2-max-250x250.png" ]	 "assets/images/resized/0002/8987/28987v2-max-250x250.png" 	{ "$oid" : "52cdef7e4bab8bd67529a3ad" }
"ZipWeb"		 [ [ 81, 75 ], "assets/images/resized/0002/8988/28988v2-max-250x250.jpg" ]	 "assets/images/resized/0002/8988/28988v2-max-250x250.jpg" 	{ "$oid" : "52cdef7e4bab8bd67529a3ae" }
